CustomerID,Recency,Frequency,Monetary,Log_Frequency,Log_Monetary,Cluster,Segment,Cluster_Optimized,HC_Cluster
15485,30,3,2564.02,1.3862943611198906,7.849721554845426,1,Regular,1,0
15488,93,1,91.32000000000001,0.6931471805599453,4.52526080275979,0,Occasional,0,3
15489,23,3,1134.28,1.3862943611198906,7.034634595526282,1,Regular,1,0
15491,95,6,3100.09,1.9459101490553132,8.039508941575132,1,Regular,1,0
15492,28,2,659.4599999999999,1.0986122886681098,6.492936561946857,0,Occasional,0,0
15493,33,5,1953.41,1.791759469228055,7.577843636590285,1,Regular,1,0
15494,21,2,1280.58,1.0986122886681098,7.155848970699195,1,Occasional,1,0
15497,18,2,1233.72,1.0986122886681098,7.1185995027092925,1,Occasional,1,0
15498,3,27,13316.4,3.332204510175204,9.496826729846124,3,High-Value,3,1
15500,8,4,1131.56,1.6094379124341003,7.032235836086242,1,Regular,1,0
15502,16,12,6684.76,2.5649493574615367,8.807735170433887,3,High-Value,3,1
15503,363,1,141.04,0.6931471805599453,4.956108708074887,2,At-Risk,2,2
15504,81,1,52.83,0.6931471805599453,3.985830932572866,0,Occasional,0,3
15505,53,5,3610.96,1.791759469228055,8.192005840278435,1,High-Value,1,0
15506,23,3,972.08,1.3862943611198906,6.880466298744467,1,Regular,1,0
15507,172,1,475.86,0.6931471805599453,6.167222946760261,2,At-Risk,2,2
15508,189,6,1000.27,1.9459101490553132,6.909024473214282,1,At-Risk,1,0
15510,331,1,203.52,0.6931471805599453,5.320665770211798,2,At-Risk,2,2
15511,12,5,900.53,1.791759469228055,6.804093319959892,1,Regular,1,0
15512,156,2,121.0,1.0986122886681098,4.804021044733257,0,At-Risk,0,3
15513,33,19,14657.220000000001,2.995732273553991,9.59275654924204,3,High-Value,3,1
15514,12,11,3212.52,2.4849066497880004,8.075122188535556,3,High-Value,3,1
15516,45,3,62.43,1.3862943611198906,4.149936935645806,0,Regular,0,3
15517,233,1,267.03,0.6931471805599453,5.591098914544516,2,At-Risk,2,2
15518,64,8,1921.55,2.1972245773362196,7.561407708843943,1,Regular,1,0
15520,2,1,343.5,0.6931471805599453,5.842094090453713,0,Occasional,0,3
15521,40,8,2953.72,2.1972245773362196,7.991159170697562,3,Regular,3,1
15522,33,2,397.99,1.0986122886681098,5.988936353919148,0,Occasional,0,3
15523,84,1,383.03000000000003,0.6931471805599453,5.950720674536128,0,Occasional,0,3
15524,25,1,203.52,0.6931471805599453,5.320665770211798,0,Occasional,0,3
15525,2,3,734.37,1.3862943611198906,6.600373773909423,1,Regular,1,0
15526,33,2,148.44,1.0986122886681098,5.006894974480533,0,Occasional,0,3
15527,19,8,2428.53,2.1972245773362196,7.7954531019895175,3,Regular,3,1
15528,254,1,229.33,0.6931471805599453,5.4395130632148145,2,At-Risk,2,2
15529,23,11,3962.6,2.4849066497880004,8.284907982184745,3,High-Value,3,1
15530,22,4,1497.31,1.6094379124341003,7.3120930852576205,1,Regular,1,0
15531,8,2,1972.39,1.0986122886681098,7.587508155013856,1,Occasional,1,0
15532,25,4,1564.73,1.6094379124341003,7.356107447892678,1,Regular,1,0
15533,19,3,807.57,1.3862943611198906,6.695267255355902,1,Regular,1,0
15535,173,4,502.9,1.6094379124341003,6.222377835686553,1,At-Risk,1,0
15537,163,1,110.92,0.6931471805599453,4.717784330357226,2,At-Risk,2,3
15539,7,1,538.46,0.6931471805599453,6.290568639224737,0,Occasional,0,3
15540,11,1,213.3,0.6931471805599453,5.367376902479531,0,Occasional,0,3
15541,114,1,85.13000000000001,0.6931471805599453,4.455857782801083,0,At-Risk,0,3
15543,288,1,127.86,0.6931471805599453,4.858726543710496,2,At-Risk,2,2
15544,9,9,3546.71,2.302585092994046,8.174057603899483,3,High-Value,3,1
15545,54,2,288.96999999999997,1.0986122886681098,5.669777469353516,0,Occasional,0,3
15547,7,14,4910.6,2.70805020110221,8.499355033286358,3,High-Value,3,1
15549,77,3,1681.46,1.3862943611198906,7.428012287090657,1,Regular,1,0
15550,4,4,575.63,1.6094379124341003,6.357200812987149,1,Regular,1,0
15551,37,1,436.06,0.6931471805599453,6.080070485442007,0,Occasional,0,3
15552,217,1,90.12,0.6931471805599453,4.512177319138927,2,At-Risk,2,2
15553,60,1,428.93,0.6931471805599453,6.06362240473809,0,Occasional,0,3
15554,278,1,217.2,0.6931471805599453,5.38541207339897,2,At-Risk,2,2
15555,12,16,4794.86,2.833213344056216,8.475508324728846,3,High-Value,3,1
15556,24,1,279.77,0.6931471805599453,5.637535828837275,0,Occasional,0,3
15557,29,1,468.91,0.6931471805599453,6.152541187005974,0,Occasional,0,3
15561,12,4,800.59,1.6094379124341003,6.686597255202886,1,Regular,1,0
15562,352,1,134.55,0.6931471805599453,4.909340575944674,2,At-Risk,2,2
15563,22,4,1400.44,1.6094379124341003,7.245255558414779,1,Regular,1,0
15565,50,2,173.16,1.0986122886681098,5.159974416926292,0,Occasional,0,3
15567,19,1,186.01,0.6931471805599453,5.231162091360629,0,Occasional,0,3
15568,3,3,758.29,1.3862943611198906,6.6323837861074395,1,Regular,1,0
15569,104,5,1293.15,1.791759469228055,7.165609387971742,1,Regular,1,0
15570,7,12,4148.82,2.5649493574615367,8.33082023879011,3,High-Value,3,1
15571,12,4,650.4300000000001,1.6094379124341003,6.47916994643317,1,Regular,1,0
15572,5,7,2533.42,2.0794415416798357,7.837720093003111,1,Regular,1,0
15573,32,2,591.1899999999999,1.0986122886681098,6.383827529337818,0,Occasional,0,0
15574,178,4,675.64,1.6094379124341003,6.517139373724178,1,At-Risk,1,0
15576,38,1,885.85,0.6931471805599453,6.787675858651595,0,Occasional,0,3
15577,151,3,258.88,1.3862943611198906,5.5602199860123305,0,At-Risk,0,3
15578,162,1,127.1,0.6931471805599453,4.852811208902689,2,At-Risk,2,3
15579,69,2,327.6,1.0986122886681098,5.794841205603168,0,Occasional,0,3
15581,121,13,1327.99,2.6390573296152584,7.1921745342304595,3,At-Risk,3,0
15582,25,3,682.9100000000001,1.3862943611198906,6.527826330017913,1,Regular,1,0
15584,24,4,720.86,1.6094379124341003,6.581831214273488,1,Regular,1,0
15585,177,1,455.3,0.6931471805599453,6.123150487933357,2,At-Risk,2,2
15587,50,4,873.12,1.6094379124341003,6.773217666001951,1,Regular,1,0
15589,256,3,478.53000000000003,1.3862943611198906,6.172806457538428,2,At-Risk,2,2
15592,47,1,388.58,0.6931471805599453,5.965069235748451,0,Occasional,0,3
15593,71,1,199.8,0.6931471805599453,5.302309387817574,0,Occasional,0,3
15594,16,5,1771.78,1.791759469228055,7.48030421490088,1,Regular,1,0
15596,101,5,1406.59,1.791759469228055,7.249634301131203,1,Regular,1,0
15597,35,1,324.57,0.6931471805599453,5.785577492291319,0,Occasional,0,3
15598,53,1,240.68,0.6931471805599453,5.487614537078416,0,Occasional,0,3
15599,27,2,761.74,1.0986122886681098,6.636917213055248,0,Occasional,0,0
15601,11,14,6776.56,2.70805020110221,8.821372434155471,3,High-Value,3,1
15602,8,9,1297.8700000000001,2.302585092994046,7.16924993468027,1,Regular,1,0
15603,79,1,48.480000000000004,0.6931471805599453,3.9015685475242874,0,Occasional,0,3
15604,52,1,216.39,0.6931471805599453,5.381692975469088,0,Occasional,0,3
15605,36,5,1198.23,1.791759469228055,7.089434963153261,1,Regular,1,0
15606,61,9,2920.16,2.302585092994046,7.9797360766493295,3,Regular,3,1
15607,337,1,104.76,0.6931471805599453,4.6611723761033765,2,At-Risk,2,2
15608,28,4,1093.68,1.6094379124341003,6.998217362097996,1,Regular,1,0
15609,184,1,298.48,0.6931471805599453,5.702047637362485,2,At-Risk,2,3
15610,52,1,112.46000000000001,0.6931471805599453,4.731450351898421,0,Occasional,0,3
15611,10,13,1580.17,2.6390573296152584,7.365920358310592,3,Regular,3,0
15612,36,2,195.15,1.0986122886681098,5.278879672655561,0,Occasional,0,3
15615,10,23,10399.74,3.1780538303479458,9.249632236444302,3,High-Value,3,1
15618,33,4,776.851,1.6094379124341003,6.656534989127213,1,Regular,1,0
15619,11,1,336.40000000000003,0.6931471805599453,5.821269170111868,0,Occasional,0,3
15620,57,3,1553.18,1.3862943611198906,7.348703354335633,1,Regular,1,0
15621,4,4,1259.67,1.6094379124341003,7.139398604650446,1,Regular,1,0
15622,43,9,3709.56,2.302585092994046,8.2189380876069,3,High-Value,3,1
15623,141,1,301.03,0.6931471805599453,5.7105263501895465,0,At-Risk,0,3
15624,117,4,588.13,1.6094379124341003,6.3786468723710446,1,At-Risk,1,0
15625,104,4,1534.26,1.6094379124341003,7.336455026785429,1,Regular,1,0
15626,75,2,675.8,1.0986122886681098,6.517375808292013,0,Occasional,0,0
15628,5,9,2870.2400000000002,2.302585092994046,7.962499271193586,3,Regular,3,1
15630,45,2,1186.35,1.0986122886681098,7.079479212140812,1,Occasional,1,0
15632,16,8,3285.31,2.1972245773362196,8.097520633770152,3,High-Value,3,1
15634,17,1,243.55,0.6931471805599453,5.499419786985366,0,Occasional,0,3
15636,90,2,724.76,1.0986122886681098,6.587219381659278,0,Occasional,0,0
15637,53,1,223.36,0.6931471805599453,5.413251904640136,0,Occasional,0,3
15639,134,1,425.32,0.6931471805599453,6.055190237988527,0,At-Risk,0,3
15640,4,15,12288.59,2.772588722239781,9.416507841547952,3,High-Value,3,1
15641,105,4,1887.2,1.6094379124341003,7.543379273298417,1,Regular,1,0
15643,192,3,664.0,1.3862943611198906,6.499787040655854,2,At-Risk,2,0
15644,166,4,803.54,1.6094379124341003,6.6902706855196055,1,At-Risk,1,0
15645,19,1,612.01,0.6931471805599453,6.418381249016855,0,Occasional,0,3
15646,158,3,447.64000000000004,1.3862943611198906,6.106220784406171,0,At-Risk,0,3
15648,204,2,639.5,1.0986122886681098,6.4622491213367885,2,At-Risk,2,0
15649,336,2,407.04,1.0986122886681098,6.011365208814318,2,At-Risk,2,2
15651,37,3,646.3,1.3862943611198906,6.472809865551464,1,Regular,1,0
15652,91,1,337.74,0.6931471805599453,5.825232851462975,0,Occasional,0,3
15653,93,2,455.04,1.0986122886681098,6.122580524965519,0,Occasional,0,3
15654,9,2,922.53,1.0986122886681098,6.828203284222655,1,Occasional,1,0
15655,243,1,560.67,0.6931471805599453,6.330914488818843,2,At-Risk,2,2
15656,45,4,748.5,1.6094379124341003,6.619406317542652,1,Regular,1,0
15657,23,1,30.0,0.6931471805599453,3.4339872044851463,0,Occasional,0,3
15658,190,5,1024.1000000000001,1.791759469228055,6.932545447789356,1,At-Risk,1,0
15659,44,1,306.45,0.6931471805599453,5.7283124723994785,0,Occasional,0,3
15660,25,9,1600.86,2.302585092994046,7.378920733047961,1,Regular,1,0
15661,317,2,309.8,1.0986122886681098,5.739149618493492,2,At-Risk,2,2
15663,106,1,138.14,0.6931471805599453,4.935480620495495,0,Occasional,0,3
15664,51,1,386.43,0.6931471805599453,5.959535187313809,0,Occasional,0,3
15665,168,2,2222.21,1.0986122886681098,7.706707376439049,1,At-Risk,1,0
15667,40,1,301.32,0.6931471805599453,5.711486059041233,0,Occasional,0,3
15668,218,1,76.32000000000001,0.6931471805599453,4.34795265434013,2,At-Risk,2,2
15669,40,4,684.34,1.6094379124341003,6.529915065486092,1,Regular,1,0
15670,297,1,173.05,0.6931471805599453,5.159342614257448,2,At-Risk,2,2
15671,19,7,2554.17,2.0794415416798357,7.845874036627892,1,Regular,1,0
15673,88,4,2726.23,1.6094379124341003,7.911041721056532,1,Regular,1,0
15674,73,5,2315.41,1.791759469228055,7.747773852386005,1,Regular,1,0
15675,81,3,323.69,1.3862943611198906,5.782870880975165,0,Regular,0,0
15676,19,3,3435.76,1.3862943611198906,8.142284446073054,1,High-Value,1,0
15677,49,1,657.23,0.6931471805599453,6.489554414321968,0,Occasional,0,3
15678,53,1,352.7,0.6931471805599453,5.868449096211435,0,Occasional,0,3
15679,24,4,781.28,1.6094379124341003,6.6622127327244485,1,Regular,1,0
15680,9,3,1333.68,1.3862943611198906,7.1964468417270915,1,Regular,1,0
15681,25,5,1426.16,1.791759469228055,7.263441734527154,1,Regular,1,0
15683,117,1,193.75,0.6931471805599453,5.271716684750857,0,At-Risk,0,3
15687,9,9,2993.1,2.302585092994046,8.004398964555403,3,Regular,3,1
15689,120,2,254.1,1.0986122886681098,5.541655625147766,0,At-Risk,0,3
15690,4,2,239.76,1.0986122886681098,5.48380058667957,0,Occasional,0,3
15691,252,1,136.8,0.6931471805599453,4.925803358579558,2,At-Risk,2,2
15692,28,1,191.04,0.6931471805599453,5.25770368366274,0,Occasional,0,3
15694,1,14,5896.78,2.70805020110221,8.682331287899604,3,High-Value,3,1
15695,267,2,409.98,1.0986122886681098,6.018544551511725,2,At-Risk,2,2
15696,33,8,2711.11,2.1972245773362196,7.905482208709709,3,Regular,3,1
15699,18,1,309.65,0.6931471805599453,5.738666876509702,0,Occasional,0,3
15700,172,2,696.68,1.0986122886681098,6.54776054491873,2,At-Risk,2,0
15701,2,4,1529.0,1.6094379124341003,7.333023014386481,1,Regular,1,0
15703,265,1,211.5,0.6931471805599453,5.358941988364472,2,At-Risk,2,2
15704,140,4,2293.62,1.6094379124341003,7.738322531443156,1,At-Risk,1,0
15705,201,1,143.1,0.6931471805599453,4.970507503005476,2,At-Risk,2,3
15706,64,4,1060.56,1.6094379124341003,6.967494803332995,1,Regular,1,0
15707,35,4,916.98,1.6094379124341003,6.822175603890787,1,Regular,1,0
15708,41,7,3235.25,2.0794415416798357,8.082170531065747,3,High-Value,3,1
15709,284,1,133.25,0.6931471805599453,4.899703733388974,2,At-Risk,2,2
15712,9,5,1072.3600000000001,1.791759469228055,6.978549194282216,1,Regular,1,0
15713,143,2,356.7,1.0986122886681098,5.879694646264972,0,At-Risk,0,0
15714,12,2,330.03000000000003,1.0986122886681098,5.802209005711098,0,Occasional,0,3
15716,146,4,1101.1100000000001,1.6094379124341003,7.004981803243121,1,At-Risk,1,0
15717,234,1,150.3,0.6931471805599453,5.01926462079431,2,At-Risk,2,2
15719,33,13,5030.07,2.6390573296152584,8.523387964129368,3,High-Value,3,1
15720,24,1,598.73,0.6931471805599453,6.3964795539357615,0,Occasional,0,3
15721,12,1,471.40000000000003,0.6931471805599453,6.157826084323207,0,Occasional,0,3
15722,36,5,2183.73,1.791759469228055,7.689247530100264,1,Regular,1,0
15723,365,1,190.7,0.6931471805599453,5.255931650051599,2,At-Risk,2,2
15724,201,2,218.25,1.0986122886681098,5.390212631252292,2,At-Risk,2,3
15725,15,1,415.25,0.6931471805599453,6.031286041294654,0,Occasional,0,3
15727,17,7,5066.1,2.0794415416798357,8.530523940824882,3,High-Value,3,1
15729,213,1,85.0,0.6931471805599453,4.454347296253507,2,At-Risk,2,2
15730,66,3,1120.88,1.3862943611198906,7.022761128491225,1,Regular,1,0
15732,212,2,294.12,1.0986122886681098,5.68738205328842,2,At-Risk,2,2
15733,283,1,162.3,0.6931471805599453,5.095588999976419,2,At-Risk,2,2
15734,115,2,1327.51,1.0986122886681098,7.191813292457952,1,At-Risk,1,0
15737,15,8,1188.1200000000001,2.1972245773362196,7.080968816745364,1,Regular,1,0
15738,19,16,4812.42,2.833213344056216,8.479163129156776,3,High-Value,3,1
15739,66,1,449.12,0.6931471805599453,6.109514213881797,0,Occasional,0,3
15740,49,1,154.88,0.6931471805599453,5.049086480470509,0,Occasional,0,3
15743,16,4,775.96,1.6094379124341003,6.655388868991024,1,Regular,1,0
15744,78,1,34.8,0.6931471805599453,3.5779478934066544,0,Occasional,0,3
15745,19,4,1094.59,1.6094379124341003,6.999048309928502,1,Regular,1,0
15746,134,1,196.88,0.6931471805599453,5.287660786359508,0,At-Risk,0,3
15747,13,3,946.64,1.3862943611198906,6.85397468329749,1,Regular,1,0
15748,40,1,144.36,0.6931471805599453,4.979213424087916,0,Occasional,0,3
15749,235,3,2035.2,1.3862943611198906,7.618840604673095,2,At-Risk,2,0
15750,3,8,2463.05,2.1972245773362196,7.809561616655318,3,Regular,3,1
15752,40,7,2626.6,2.0794415416798357,7.873826161018318,1,Regular,1,1
15753,305,1,79.2,0.6931471805599453,4.384523514872469,2,At-Risk,2,2
15754,51,3,458.57,1.3862943611198906,6.130291269692714,0,Regular,0,0
15755,10,6,2364.25,1.9459101490553132,7.768639003584553,1,Regular,1,0
15756,61,4,528.01,1.6094379124341003,6.271007335271311,1,Regular,1,0
15757,66,2,714.42,1.0986122886681098,6.572869782822179,0,Occasional,0,0
15758,25,1,205.25,0.6931471805599453,5.32908902521479,0,Occasional,0,3
15759,218,3,253.04,1.3862943611198906,5.537491734934774,2,At-Risk,2,3
15762,65,2,583.75,1.0986122886681098,6.371184405464288,0,Occasional,0,0
15763,32,2,1086.92,1.0986122886681098,6.992022895300703,1,Occasional,1,0
15764,88,6,3279.97,1.9459101490553132,8.095894389365505,1,High-Value,1,0
15766,64,1,315.06,0.6931471805599453,5.755932068980957,0,Occasional,0,3
15768,116,3,575.35,1.3862943611198906,6.356715115047022,1,At-Risk,1,0
15769,7,26,24924.960000000003,3.295836866004329,10.123665109634974,3,High-Value,3,1
15773,6,1,351.04,0.6931471805599453,5.863744805505611,0,Occasional,0,3
15774,69,1,270.8,0.6931471805599453,5.605066501717044,0,Occasional,0,3
15775,245,1,104.9,0.6931471805599453,4.662495252607361,2,At-Risk,2,2
15776,133,1,241.62,0.6931471805599453,5.491496433342773,0,At-Risk,0,3
15777,241,4,965.03,1.6094379124341003,6.8731948896309145,2,At-Risk,2,0
15780,184,3,475.28000000000003,1.3862943611198906,6.166005916582974,2,At-Risk,2,0
15781,25,3,345.46,1.3862943611198906,5.847767371850795,0,Regular,0,0
15782,10,3,2614.7400000000002,1.3862943611198906,7.869302319258532,1,Regular,1,0
15783,11,1,246.3,0.6931471805599453,5.510602174527371,0,Occasional,0,3
15785,33,5,2328.9700000000003,1.791759469228055,7.753610670940375,1,Regular,1,0
15786,46,3,4919.0,1.3862943611198906,8.501063809486354,1,High-Value,1,0
15787,26,3,933.26,1.3862943611198906,6.839754772081388,1,Regular,1,0
15789,358,1,351.3,0.6931471805599453,5.864483085347192,2,At-Risk,2,2
15790,10,1,218.75,0.6931471805599453,5.392490536565286,0,Occasional,0,3
15791,44,2,1612.69,1.0986122886681098,7.386278760989393,1,Occasional,1,0
15793,15,3,954.33,1.3862943611198906,6.862056830530389,1,Regular,1,0
15795,150,1,610.01,0.6931471805599453,6.415113325649775,0,At-Risk,0,3
15796,1,8,2708.61,2.1972245773362196,7.904559992078387,3,Regular,3,1
15797,113,4,1439.64,1.6094379124341003,7.272842738278313,1,At-Risk,1,0
15799,76,3,884.14,1.3862943611198906,6.785745824587275,1,Regular,1,0
15800,107,2,696.89,1.0986122886681098,6.548061497220062,0,Occasional,0,0
15801,46,3,1063.95,1.3862943611198906,6.97068312868461,1,Regular,1,0
15802,143,1,203.52,0.6931471805599453,5.320665770211798,0,At-Risk,0,3
15803,51,1,415.82000000000005,0.6931471805599453,6.032654473932845,0,Occasional,0,3
15804,1,13,4159.91,2.6390573296152584,8.333489079333017,3,High-Value,3,1
15805,23,17,5488.18,2.8903717578961645,8.61053416087066,3,High-Value,3,1
15806,46,3,784.58,1.3862943611198906,6.666422298467717,1,Regular,1,0
15807,50,3,903.9,1.3862943611198906,6.807824440357088,1,Regular,1,0
15808,306,4,3651.27,1.6094379124341003,8.20310417107402,2,High-Value,2,0
15809,36,5,515.77,1.791759469228055,6.247597901247849,1,Regular,1,0
15810,79,4,1391.98,1.6094379124341003,7.239200616174941,1,Regular,1,0
15811,22,6,2218.62,1.9459101490553132,7.705091289043697,1,Regular,1,0
15812,107,5,1699.7,1.791759469228055,7.438795209998368,1,Regular,1,0
15813,208,2,1303.9099999999999,1.0986122886681098,7.173889351861321,2,At-Risk,2,0
15814,17,4,1945.33,1.6094379124341003,7.573700826991937,1,Regular,1,0
15815,64,5,2049.72,1.791759469228055,7.625946229981514,1,Regular,1,0
15819,49,4,1905.45,1.6094379124341003,7.552998152884997,1,Regular,1,0
15820,320,1,206.98,0.6931471805599453,5.337441921232086,2,At-Risk,2,2
15821,44,2,570.96,1.0986122886681098,6.349069058864647,0,Occasional,0,0
15822,3,2,885.47,1.0986122886681098,6.787247283994098,1,Occasional,1,0
15823,372,1,15.0,0.6931471805599453,2.772588722239781,2,At-Risk,2,2
15825,172,1,486.46000000000004,0.6931471805599453,6.18920823578946,2,At-Risk,2,2
15826,56,3,1654.31,1.3862943611198906,7.411743581448863,1,Regular,1,0
15827,73,14,1836.0900000000001,2.70805020110221,7.515938076938256,3,Regular,3,0
15829,99,2,636.14,1.0986122886681098,6.456989411643809,0,Occasional,0,0
15830,38,1,576.0,0.6931471805599453,6.3578422665081,0,Occasional,0,3
15831,58,3,794.64,1.3862943611198906,6.67914682223686,1,Regular,1,0
15832,254,1,836.79,0.6931471805599453,6.7307674724187825,2,At-Risk,2,2
15834,70,4,2225.15,1.6094379124341003,7.708028915009937,1,Regular,1,0
15835,44,4,954.09,1.6094379124341003,6.861805576878038,1,Regular,1,0
15836,50,1,137.37,0.6931471805599453,4.929931256681293,0,Occasional,0,3
15837,65,1,391.98,0.6931471805599453,5.97375871998905,0,Occasional,0,3
15838,11,19,22177.66,2.995732273553991,10.006885844291213,3,High-Value,3,1
15839,33,3,1048.49,1.3862943611198906,6.9560596108684605,1,Regular,1,0
15840,59,2,355.56,1.0986122886681098,5.876502528638301,0,Occasional,0,3
15841,73,4,1224.06,1.6094379124341003,7.110745101371203,1,Regular,1,0
15843,304,1,118.95000000000002,0.6931471805599453,4.787074989285704,2,At-Risk,2,2
15844,46,1,130.73999999999998,0.6931471805599453,4.880830283212546,0,Occasional,0,3
15845,18,8,3711.77,2.1972245773362196,8.219533507739182,3,High-Value,3,1
15847,38,2,389.27,1.0986122886681098,5.966838807281578,0,Occasional,0,3
15850,19,2,234.88,1.0986122886681098,5.463323201132304,0,Occasional,0,3
15852,187,2,160.71,1.0986122886681098,5.085804607589853,2,At-Risk,2,3
15853,52,1,110.8,0.6931471805599453,4.716711560720999,0,Occasional,0,3
15854,4,12,2958.44,2.5649493574615367,7.992755340230385,3,Regular,3,1
15855,137,5,712.24,1.791759469228055,6.569817969665846,1,At-Risk,1,0
15856,4,27,15930.2,3.332204510175204,9.67603472963382,3,High-Value,3,1
15857,19,1,297.0,0.6931471805599453,5.697093486505405,0,Occasional,0,3
15858,16,5,1427.57,1.791759469228055,7.264429222920369,1,Regular,1,0
15860,41,8,965.16,2.1972245773362196,6.87332945196712,1,Regular,1,0
15861,12,8,3146.92,2.1972245773362196,8.054497196253768,3,High-Value,3,1
15862,8,4,832.88,1.6094379124341003,6.726089507114236,1,Regular,1,0
15863,26,2,68.84,1.0986122886681098,4.246206911531347,0,Occasional,0,3
15864,22,6,1914.8400000000001,1.9459101490553132,7.557911447736987,1,Regular,1,0
15865,41,3,895.13,1.3862943611198906,6.798085491736212,1,Regular,1,0
15866,101,1,211.89,0.6931471805599453,5.3607756003876466,0,Occasional,0,3
15867,5,15,3810.14,2.772588722239781,8.24568363596401,3,High-Value,3,1
15869,277,2,149.64,1.0986122886681098,5.014892884348897,2,At-Risk,2,2
15870,33,1,351.44,0.6931471805599453,5.864880394998529,0,Occasional,0,3
15872,15,2,316.25,1.0986122886681098,5.759690106594497,0,Occasional,0,3
15874,64,7,4303.400000000001,2.0794415416798357,8.367393034326238,3,High-Value,3,0
15877,2,2,490.33,1.0986122886681098,6.197115999797643,0,Occasional,0,0
15880,369,1,329.03000000000003,0.6931471805599453,5.799183559419454,2,At-Risk,2,2
15881,312,5,501.39000000000004,1.791759469228055,6.219376710497294,2,At-Risk,2,2
15882,199,4,516.36,1.6094379124341003,6.248738957138337,2,At-Risk,2,0
15883,2,2,396.48,1.0986122886681098,5.9851446183631625,0,Occasional,0,3
15885,93,3,379.35,1.3862943611198906,5.9410918814433105,0,Regular,0,0
15886,60,1,181.09,0.6931471805599453,5.204501070343752,0,Occasional,0,3
15888,81,1,168.31,0.6931471805599453,5.131731354140141,0,Occasional,0,3
15889,157,2,420.07,1.0986122886681098,6.042799090644775,0,At-Risk,0,0
15891,227,1,511.68,0.6931471805599453,6.239651868861624,2,At-Risk,2,2
15894,253,2,258.25,1.0986122886681098,5.557792847109637,2,At-Risk,2,2
15895,150,1,179.17,0.6931471805599453,5.1939008496276085,0,At-Risk,0,3
15897,194,2,208.59,1.0986122886681098,5.345153241385068,2,At-Risk,2,3
15898,1,5,1312.35,1.791759469228055,7.180336403898678,1,Regular,1,0
15899,369,1,56.25,0.6931471805599453,4.047427642434349,2,At-Risk,2,2
15900,24,1,337.28,0.6931471805599453,5.8238739549140215,0,Occasional,0,3
15901,17,3,351.73,1.3862943611198906,5.86570289174782,0,Regular,0,0
15903,10,7,5092.2,2.0794415416798357,8.535661595699281,3,High-Value,3,1
15904,8,1,164.68,0.6931471805599453,5.110058217087329,0,Occasional,0,3
15906,20,7,1567.69,2.0794415416798357,7.357996155136706,1,Regular,1,0
15907,4,3,882.72,1.3862943611198906,6.784140270382827,1,Regular,1,0
15909,174,1,191.94,0.6931471805599453,5.262379259742407,2,At-Risk,2,3
15910,1,8,1228.88,2.1972245773362196,7.114671882631472,1,Regular,1,0
15912,178,2,264.62,1.0986122886681098,5.582066715972105,2,At-Risk,2,3
15916,16,8,1502.8600000000001,2.1972245773362196,7.3157904150707145,1,Regular,1,0
15917,248,1,123.1,0.6931471805599453,4.821087692210561,2,At-Risk,2,2
15918,191,2,334.23,1.0986122886681098,5.814816863409831,2,At-Risk,2,3
15919,20,2,525.69,1.0986122886681098,6.266612140168987,0,Occasional,0,0
15920,154,4,167.5,1.6094379124341003,5.126935749792416,0,At-Risk,0,3
15921,173,1,323.03000000000003,0.6931471805599453,5.780836104098492,2,At-Risk,2,3
15922,373,1,369.5,0.6931471805599453,5.914853444736141,2,At-Risk,2,2
15923,373,1,127.08,0.6931471805599453,4.852655068688459,2,At-Risk,2,2
15925,194,1,207.15,0.6931471805599453,5.3382589736409845,2,At-Risk,2,3
15930,67,1,426.63,0.6931471805599453,6.058258335716989,0,Occasional,0,3
15932,4,8,2495.87,2.1972245773362196,7.822793226449505,3,Regular,3,1
15933,21,3,1107.46,1.3862943611198906,7.010726943606016,1,Regular,1,0
15935,239,2,311.56,1.0986122886681098,5.744796450746815,2,At-Risk,2,2
15937,64,1,145.35,0.6931471805599453,4.986001013137895,0,Occasional,0,3
15938,112,5,404.58,1.791759469228055,6.0053181413965175,1,At-Risk,1,0
15939,90,15,5597.09,2.772588722239781,8.630180747116581,3,High-Value,3,1
15940,311,1,35.8,0.6931471805599453,3.6054978451748854,2,At-Risk,2,2
15942,134,1,337.44,0.6931471805599453,5.8243468240563,0,At-Risk,0,3
15944,277,1,325.1,0.6931471805599453,5.787204082795274,2,At-Risk,2,2
15945,365,1,181.0,0.6931471805599453,5.204006687076795,2,At-Risk,2,2
15947,83,1,1708.24,0.6931471805599453,7.443804106257556,1,Occasional,1,3
15948,8,2,955.24,1.0986122886681098,6.863008927569726,1,Occasional,1,0
15949,17,2,364.72,1.0986122886681098,5.901868013296226,0,Occasional,0,3
15950,32,4,1744.71,1.6094379124341003,7.464916628675443,1,Regular,1,0
15951,9,2,708.22,1.0986122886681098,6.56416577459204,0,Occasional,0,0
15952,34,4,781.91,1.6094379124341003,6.663017746855669,1,Regular,1,0
15953,15,8,1657.28,2.1972245773362196,7.413536199603394,1,Regular,1,0
15955,24,14,4416.26,2.70805020110221,8.393274873346142,3,High-Value,3,1
15957,32,1,428.89,0.6931471805599453,6.063529362008149,0,Occasional,0,3
15958,74,1,104.35,0.6931471805599453,4.6572881402501976,0,Occasional,0,3
15963,20,2,470.76,1.0986122886681098,6.156470381692249,0,Occasional,0,0
15965,17,4,808.87,1.6094379124341003,6.696873740958812,1,Regular,1,0
